"did1","did2","dataset_name1","dataset_name2","num_instances","num_attributes","dimensionality","num_numeric_attr","pct_numeric_attr","num_nominal_attr","pct_nominal_attr","avg_nominal_values","sd_nominal_values","min_nominal_values","max_nominal_values","avg_numeric_mean","sd_numeric_mean","min_numeric_mean","max_numeric_mean","missing_attr_cnt","missing_attr_pct","missing_instances_max_cnt","missing_instances_max_pct","missing_instances_min_cnt","missing_instances_min_pct","missing_instances_mean","missing_instances_mean_pct","datesets_subject_main_match","datesets_duplicates_match"
1049,1463,"pc4","blogger",0.931413,0.842105,0.565615,1,1,0.833333,0.973684,0.294118,1,0,0.6,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1049,1095,"pc4","Cereals",0.947188,0.578947,0.874571,0.648649,0.165541,0.666667,0.859649,0.930233,1,0,0.974026,0.938566,0.984178,1,0.991797,0,0,0,0,0,0,0,0,0,0
1049,1069,"pc4","pc2",0.73913,0.0263158,0.745995,0.027027,0.000730512,0,0.0263158,0,0,0,0,0.861322,0.870383,0,0.871937,0,0,0,0,0,0,0,0,1,1
1049,4534,"pc4","PhishingWebsites",0.868114,0.184211,0.892409,1,1,0.967742,0.973684,0.114286,1,0,0.333333,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1049,1458,"pc4","arcene",0.862826,0.9962,0.999479,0.962963,0.89741,0,0.9962,0,0,0,0,0.875056,0.96858,0,0.975495,0,0,0,0,0,0,0,0,0,0
1049,1071,"pc4","mw1",0.723594,0,0.723594,0,0,0,0,0,0,0,0,0.568299,0.590846,0,0.590639,0,0,0,0,0,0,0,0,1,1
1049,1517,"pc4","robot-failures-lp2",0.967764,0.582418,0.986539,0.588889,0.0154971,0,0.582418,0.6,0,0.6,0.6,0.985299,0.989541,1,0.995745,0,0,0,0,0,0,0,0,0,0
1049,1489,"pc4","phoneme",0.7302,0.842105,0.9574,0.864865,0.144144,0,0.842105,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1049,1119,"pc4","adult-census",0.955222,0.578947,0.981146,0.810811,0.550676,0.888889,0.953216,0.821782,1,0,0.951219,0.980298,0.95185,1,0.897217,1,1,1,1,1,1,1,1,0,0
1049,1050,"pc4","pc3",0.0671785,0,0.0671786,0,0,0,0,0,0,0,0,0.421206,0.427654,0,0.427523,0,0,0,0,0,0,0,0,1,1
1049,1516,"pc4","robot-failures-lp1",0.939643,0.582418,0.974796,0.588889,0.0154971,0,0.582418,0.5,0,0.5,0.5,1,0.98466,1,0.999334,0,0,0,0,0,0,0,0,0,0
1049,1065,"pc4","kc3",0.685871,0.05,0.701578,0.0512821,0.0013495,0,0.05,0,0,0,0,0.322156,0.313956,0,0.296217,0,0,0,0,0,0,0,0,1,1
1049,1510,"pc4","wdbc",0.609739,0.184211,0.521616,0.189189,0.00610291,0,0.184211,0,0,0,0,0.894085,0.939022,0,0.954834,0,0,0,0,0,0,0,0,0,0
1049,1509,"pc4","walking-activity",0.990237,0.868421,0.998715,0.891892,0.178378,0,0.868421,0.909091,0,0.909091,0.909091,0.916879,0.974843,1,0.990464,0,0,0,0,0,0,0,0,0,0
1049,1091,"pc4","SMSA",0.959534,0.552632,0.909546,0.567568,0.0333864,0,0.552632,0.966102,0,0.966102,0.966102,0.993677,0.990909,1,0.986436,0,0,0,0,0,0,0,0,0,0
1049,4544,"pc4","GeographicalOriginalofMusic",0.273663,0.677966,0.766095,0.686441,0.0263158,1,1,1,0,1,1,0.999056,0.998653,0,0.998052,0,0,0,0,0,0,0,0,0,0
1049,4552,"pc4","BachChoralHarmony",0.74263,0.552632,0.884861,0.945946,0.879173,0.933333,0.970175,0.852941,1,0,0.980392,0.952013,0.992088,1,0.997283,0,0,0,0,0,0,0,0,0,0
1049,1499,"pc4","seeds",0.855967,0.789474,0.315844,0.810811,0.101351,0,0.789474,0.333333,0,0.333333,0.333333,0.988003,0.998334,1,0.999231,0,0,0,0,0,0,0,0,0,0
1049,1462,"pc4","banknote-authentication",0.0589849,0.868421,0.860173,0.891892,0.178378,0,0.868421,0,0,0,0,0.999143,0.999646,1,0.999897,0,0,0,0,0,0,0,0,0,0
1049,1478,"pc4","har",0.858433,0.932384,0.522377,0.934046,0.0245802,0,0.932384,0.666667,0,0.666667,0.666667,1,0.999828,1,0.999949,0,0,0,0,0,0,0,0,0,0
1049,1597,"pc4","creditcard",0.994881,0.184211,0.995824,0.189189,0.00610291,0,0.184211,0,0,0,0,0.815551,0.814348,0,0.794271,0,0,0,0,0,0,0,0,0,0
1049,1063,"pc4","kc2",0.641975,0.421053,0.381594,0.432432,0.0196561,0,0.421053,0,0,0,0,0.403301,0.197193,0,0.0493694,0,0,0,0,0,0,0,0,1,0
1049,1500,"pc4","seismic-bumps",0.855967,0.789474,0.315844,0.810811,0.101351,0,0.789474,0.333333,0,0.333333,0.333333,0.988003,0.998334,1,0.999231,0,0,0,0,0,0,0,0,0,0
1049,1093,"pc4","Brainsize",0.972565,0.815789,0.851068,0.837838,0.119691,0,0.815789,0,0,0,0,0.99615,0.990669,1,0.978535,1,1,1,1,1,1,1,1,0,0
1049,1514,"pc4","micro-mass",0.753086,0.970792,0.992788,0.962963,0.211376,0,0.970792,0.8,0,0.8,0.8,0.986571,0.974751,0,0.986218,0,0,0,0,0,0,0,0,0,0
1049,1114,"pc4","KDDCup09_upselling",0.97084,0.835498,0.822738,0.807292,0.146367,0.974359,0.84413,0.998909,1,0.5,0.99987,0.996851,0.995548,1,0.996845,1,1,1,1,1,1,1,1,0,0
1049,1472,"pc4","energy-efficiency",0.473251,0.736842,0.500411,0.783784,0.178378,0.5,0.868421,0.946667,1,0.945946,0.947368,0.746995,0.928317,0,0.965549,0,0,0,0,0,0,0,0,0,0
1049,1502,"pc4","skin-segmentation",0.99405,0.894737,0.999374,0.918919,0.22973,0,0.894737,0,0,0,0,0.782343,0.998633,1,0.993182,0,0,0,0,0,0,0,0,0,0
1049,1083,"pc4","mouseType",0.853224,0.999157,0.999876,0.962963,0.977252,0,0.999157,0.714286,0,0.714286,0.714286,0.995876,0.999672,1,0.999692,0,0,0,0,0,0,0,0,0,0
1049,1054,"pc4","mc2",0.889575,0.05,0.895096,0.0512821,0.0013495,0,0.05,0,0,0,0,0.617784,0.634242,0,0.643329,0,0,0,0,0,0,0,0,1,1
1049,1519,"pc4","robot-failures-lp4",0.919753,0.582418,0.96649,0.588889,0.0154971,0,0.582418,0.333333,0,0.333333,0.333333,1,0.979377,1,0.999282,0,0,0,0,0,0,0,0,0,0
1049,1067,"pc4","kc1",0.308677,0.421053,0.59976,0.432432,0.0196561,0,0.421053,0,0,0,0,0.51123,0.64833,0,0.731262,0,0,0,0,0,0,0,0,1,0
1049,1503,"pc4","spoken-arabic-digit",0.994462,0.605263,0.997814,0.621622,0.0414414,0,0.605263,0.8,0,0.8,0.8,1,0.999624,1,0.999897,0,0,0,0,0,0,0,0,0,0
1049,1056,"pc4","mc1",0.845975,0.025641,0.841922,0.0263158,0.0006925,0,0.025641,0,0,0,0,0.381982,0.359595,0,0.351533,0,0,0,0,0,0,0,0,1,1
1049,1487,"pc4","ozone-level-8hr",0.424625,0.479452,0.095289,0.486111,0.0127923,0,0.479452,0,0,0,0,0.4918,0.553834,1,0.47893,0,0,0,0,0,0,0,0,0,0
1049,1490,"pc4","planning-relax",0.875171,0.657895,0.635117,0.675676,0.0519751,0,0.657895,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1049,1059,"pc4","ar1",0.91701,0.210526,0.894879,0.216216,0.00720726,0,0.210526,0,0,0,0,0.795049,0.835326,0,0.853276,0,0,0,0,0,0,0,0,1,1
1049,1511,"pc4","wholesale-customers",0.698217,0.763158,0.215191,0.810811,0.201201,0.5,0.881579,0.2,1,0,0.333333,0.877079,0.176892,1,0.384805,0,0,0,0,0,0,0,0,0,0
1049,1075,"pc4","datatrieve",0.910837,0.763158,0.623533,0.783784,0.0870871,0,0.763158,0,0,0,0,0.386875,0.875595,1,0.953707,0,0,0,0,0,0,0,0,1,0
1049,4549,"pc4","Buzzinsocialmedia_Twitter",0.9975,0.512821,0.994869,0.525641,0.0263158,1,1,1,0,1,1,0.872034,0.972841,0,0.988004,0,0,0,0,0,0,0,0,0,0
1049,1086,"pc4","ovarianTumour",0.805898,0.999304,0.999865,0.962963,0.981216,0,0.999304,0.333333,0,0.333333,0.333333,0.995519,0.999697,1,0.999692,0,0,0,0,0,0,0,0,0,0
1049,1088,"pc4","variousCancers_final",0.737311,0.999305,0.999817,0.962963,0.981235,0,0.999305,0.777778,0,0.777778,0.777778,0.99615,0.999695,0,0.999744,0,0,0,0,0,0,0,0,0,0
1049,1518,"pc4","robot-failures-lp3",0.967764,0.582418,0.986539,0.588889,0.0154971,0,0.582418,0.5,0,0.5,0.5,0.985299,0.989541,1,0.995745,0,0,0,0,0,0,0,0,0,0
1049,1471,"pc4","eeg-eye-state",0.90267,0.605263,0.96158,0.621622,0.0414414,0,0.605263,0,0,0,0,0.864833,0.940773,1,0.761919,0,0,0,0,0,0,0,0,0,0
1049,1501,"pc4","semeion",0.0847458,0.85214,0.838449,0.855469,0.0225123,0,0.85214,0.8,0,0.8,0.8,0.9999,0.999926,0,0.999949,0,0,0,0,0,0,0,0,0,0
1049,4532,"pc4","higgs",0.98513,0.236842,0.988652,0.216216,0.0263158,1,1,1,0,1,1,0.998936,0.999846,0,0.999949,1,1,1,1,1,1,1,1,0,0
1049,1168,"pc4","electricity_prices_ICON",0.961646,0.526316,0.981832,0.567568,0.0870871,0,0.526316,0.866667,0,0.866667,0.866667,0.194913,0.58928,0,0.79391,1,1,1,1,1,1,1,1,0,0
1049,4675,"pc4","Physical_Activity_Recognition_Dataset_Using_Smartphone_Sensors",0.997737,0.710526,0.999345,0.756757,0.159705,0,0.710526,0.666667,0,0.666667,0.666667,0.984195,0.984605,1,0.992771,0,0,0,0,0,0,0,0,0,0
1049,1497,"pc4","wall-robot-navigation",0.732771,0.342105,0.824192,0.351351,0.0140541,0,0.342105,0.5,0,0.5,0.5,0.996501,0.99975,1,0.999846,0,0,0,0,0,0,0,0,0,0
1049,1557,"pc4","abalone",0.650946,0.763158,0.917329,0.810811,0.201201,0.5,0.881579,0.333333,0,0.333333,0.333333,0.99951,0.999857,0,0.999949,0,0,0,0,0,0,0,0,0,0
1049,1096,"pc4","FacultySalaries",0.965706,0.842105,0.782808,0.864865,0.144144,0,0.842105,0.96,0,0.96,0.96,0.922535,0.992151,0,0.996206,0,0,0,0,0,0,0,0,0,0
1049,1089,"pc4","USCrime",0.967764,0.631579,0.912502,0.621622,0.0263158,1,1,1,0,1,1,0.628955,0.914896,0,0.949605,0,0,0,0,0,0,0,0,0,0
1049,1477,"pc4","gas-drift-different-concentrations",0.895183,0.707692,0.641417,0.713178,0.0187678,0,0.707692,0.666667,0,0.666667,0.666667,0.789434,0.662642,1,0.659819,0,0,0,0,0,0,0,0,0,0
1049,1515,"pc4","micro-mass",0.608368,0.970792,0.988561,0.962963,0.211376,0,0.970792,0.9,0,0.9,0.9,0.990771,0.981784,0,0.990989,0,0,0,0,0,0,0,0,0,0
1049,1495,"pc4","qualitative-bankruptcy",0.828532,0.815789,0.0691749,1,1,0.857143,0.973684,0.3,1,0,0.333333,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1049,1099,"pc4","EgyptianSkulls",0.897119,0.868421,0.218107,0.864865,0.0263158,1,1,1,0,1,1,1,0.75377,1,0.99313,0,0,0,0,0,0,0,0,0,0
1049,1064,"pc4","ar6",0.930727,0.210526,0.912254,0.216216,0.00720726,0,0.210526,0,0,0,0,0.795699,0.852558,0,0.868707,0,0,0,0,0,0,0,0,1,1
1049,1476,"pc4","gas-drift",0.895183,0.705426,0.644175,0.710938,0.0187089,0,0.705426,0.666667,0,0.666667,0.666667,0.790974,0.66385,1,0.659819,0,0,0,0,0,0,0,0,0,0
1049,1525,"pc4","wall-robot-navigation",0.732771,0.921053,0.978903,0.945946,0.315315,0,0.921053,0.5,0,0.5,0.5,0.998286,1,1,0.999949,0,0,0,0,0,0,0,0,0,0
1049,1520,"pc4","robot-failures-lp5",0.887517,0.582418,0.953029,0.588889,0.0154971,0,0.582418,0.6,0,0.6,0.6,1,0.987918,1,0.999641,0,0,0,0,0,0,0,0,0,0
1049,1590,"pc4","adult",0.970149,0.605263,0.988217,0.837838,0.589189,0.888889,0.95614,0.821782,1,0,0.951219,0.981663,0.95524,1,0.897155,1,1,1,1,1,1,1,1,0,0
1049,1466,"pc4","cardiotocography",0.314205,0.0526316,0.3503,0.0540541,0.00150153,0,0.0526316,0.8,0,0.8,0.8,0.818089,0.901178,0,0.912694,0,0,0,0,0,0,0,0,0,0
1049,1053,"pc4","jm1",0.866054,0.421053,0.922452,0.432432,0.0196561,0,0.421053,0,0,0,0,0.693325,0.596166,0,0.470464,1,1,1,1,1,1,1,1,1,0
1049,1066,"pc4","kc1-binary",0.900549,0.6,0.960219,0.606383,0.0159574,0,0.6,0,0,0,0,0.547845,0.617568,0,0.744184,0,0,0,0,0,0,0,0,1,0
1049,1464,"pc4","blood-transfusion-service-center",0.486968,0.868421,0.743527,0.891892,0.178378,0,0.868421,0,0,0,0,0.387732,0.813267,1,0.929304,0,0,0,0,0,0,0,0,0,0
1049,1111,"pc4","KDDCup09_appetency",0.97084,0.835498,0.822738,0.807292,0.146367,0.974359,0.84413,0.998909,1,0.5,0.99987,0.996851,0.995548,1,0.996845,1,1,1,1,1,1,1,1,0,0
1049,1523,"pc4","vertebra-column",0.78738,0.815789,0.133616,0.837838,0.119691,0,0.815789,0.333333,0,0.333333,0.333333,0.909452,0.989721,1,0.993951,0,0,0,0,0,0,0,0,0,0
1049,1483,"pc4","ldpa",0.991156,0.789474,0.998138,0.864865,0.358108,0.666667,0.929825,0.7,1,0.5,0.818182,0.992901,0.926068,1,0.763363,0,0,0,0,0,0,0,0,0,0
1049,1504,"pc4","steel-plates-fault",0.248841,0.105263,0.32791,0.108108,0.00317968,0,0.105263,0,0,0,0,0.994519,0.991977,0,0.988183,0,0,0,0,0,0,0,0,0,0
1049,1526,"pc4","wall-robot-navigation",0.732771,0.868421,0.964838,0.891892,0.178378,0,0.868421,0.5,0,0.5,0.5,0.997858,0.999863,1,0.999897,0,0,0,0,0,0,0,0,0,0
1049,1097,"pc4","ICU",0.862826,0.447368,0.75178,0.432432,0.0263158,1,1,1,0,1,1,0.938628,0.968982,0,0.977187,0,0,0,0,0,0,0,0,0,0
1049,1596,"pc4","covertype",0.997491,0.309091,0.996368,0.72973,0.813268,0.977778,0.967836,0.0526316,1,0,0.714286,0.301381,0.661527,1,0.848303,0,0,0,0,0,0,0,0,0,0
1049,4563,"pc4","SpokenArabicDigit",0.991833,0.657895,0.997206,0.648649,0.0263158,1,1,1,0,1,1,1,0.999659,1,0.999897,1,1,1,1,1,1,1,1,0,0
1049,1070,"pc4","kc1-numeric",0.900549,0.6,0.960219,0.610526,0.0263158,1,1,1,0,1,1,0.543054,0.615589,0,0.744184,0,0,0,0,0,0,0,0,1,0
1049,1505,"pc4","tamilnadu-electricity",0.968153,0.894737,0.996648,0.945946,0.486486,0.5,0.947368,0.921569,1,0.9,0.935484,0.999143,0.999842,0,0.999949,0,0,0,0,0,0,0,0,0,0
1049,1087,"pc4","hepatitisC",0.805898,0.999304,0.999865,0.962963,0.981216,0,0.999304,0.333333,0,0.333333,0.333333,0.995519,0.999697,1,0.999692,0,0,0,0,0,0,0,0,0,0
1049,1094,"pc4","Acorns",0.973251,0.868421,0.796708,0.918919,0.383784,0.5,0.93421,0.902439,1,0,0.948718,0.778507,0.148665,1,0.595868,0,0,0,0,0,0,0,0,0,0
1049,4548,"pc4","BuzzinsocialmediaTomsHardware",0.948259,0.608247,0.867925,0.618557,0.0263158,1,1,1,0,1,1,0.465054,0.692365,0,0.797857,0,0,0,0,0,0,0,0,0,0
1049,1470,"pc4","dresses-sales",0.657064,0.657895,0.00242113,0.972973,0.920998,0.916667,0.971491,0.855422,1,0,0.92,0.993145,1,1,0.999795,0,0,0,0,0,0,0,0,0,0
1049,1084,"pc4","BurkittLymphoma",0.849108,0.998295,0.999743,0.962963,0.953958,0,0.998295,0.333333,0,0.333333,0.333333,0.99012,0.999664,1,0.999487,0,0,0,0,0,0,0,0,0,0
1049,4137,"pc4","Dorothea",0.211248,0.99962,0.9997,0.963,0.98973,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1049,1461,"pc4","bank-marketing",0.967751,0.552632,0.985573,0.810811,0.577107,0.9,0.955263,0.565217,1,0,0.833333,0.578641,0.853393,1,0.930175,0,0,0,0,0,0,0,0,0,0
1049,4135,"pc4","Amazon_employee_access",0.955507,0.736842,0.988291,1,1,0.9,0.973684,0.99872,1,0,0.999734,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1168,6331,"electricity_prices_ICON","LoanDefaultPrediction",0.639579,0.976654,0.935225,0.979085,0.104139,0.833333,0.859922,0.395973,1,0.866667,0.765625,0.999996,0.999998,1,0.999998,0.982857,0.265714,0.984124,0.95595,0.5,0.819789,0.966265,0.906402,0,0
1168,1481,"electricity_prices_ICON","kr-vs-k",0.261956,0.611111,0.473082,0.8125,0.517857,0.75,0.902778,0.366667,1,0.733333,0.166667,0.994941,0.999039,1,0.998756,1,1,1,1,1,1,1,1,0,0
1168,1465,"electricity_prices_ICON","breast-tissue",0.997212,0.444444,0.994981,0.4375,0.0123457,0,0.444444,0.6,0,0.6,0.6,0.928864,0.99791,1,0.986816,1,1,1,1,1,1,1,1,0,0
1168,1567,"electricity_prices_ICON","poker-hand",0.962914,0.388889,0.977336,0.375,0.0222222,0,0.388889,0.333333,0,0.333333,0.333333,0.993377,0.998284,1,0.998259,1,1,1,1,1,1,1,1,0,0
1168,1524,"electricity_prices_ICON","vertebra-column",0.991845,0.611111,0.97903,0.625,0.0357142,0,0.611111,0.866667,0,0.866667,0.866667,0.927101,0.974973,1,0.970647,1,1,1,1,1,1,1,1,0,0
1168,1463,"electricity_prices_ICON","blogger",0.997369,0.666667,0.992108,1,1,0.833333,0.944444,0.811111,1,0.866667,0.666667,1,1,0,1,1,1,1,1,1,1,1,1,0,0
1168,4534,"electricity_prices_ICON","PhishingWebsites",0.709186,0.419355,0.83114,1,1,0.967742,0.944444,0.849462,1,0.866667,0.8,1,1,0,1,1,1,1,1,1,1,1,1,0,0
1168,1458,"electricity_prices_ICON","arcene",0.994739,0.9982,0.999991,0.983984,0.887624,0,0.9982,0.866667,0,0.866667,0.866667,0.89941,0.923501,0,0.881095,1,1,1,1,1,1,1,1,0,0
1168,1517,"electricity_prices_ICON","robot-failures-lp2",0.998764,0.802198,0.999755,0.822222,0.101235,0,0.802198,0.666667,0,0.666667,0.666667,0.988165,0.974535,1,0.979353,1,1,1,1,1,1,1,1,0,0
1168,1489,"electricity_prices_ICON","phoneme",0.857842,0.666667,0.573526,0.6875,0.0624999,0,0.666667,0.866667,0,0.866667,0.866667,1,1,0,1,1,1,1,1,1,1,1,1,0,0
1168,1516,"electricity_prices_ICON","robot-failures-lp1",0.997685,0.802198,0.999542,0.822222,0.101235,0,0.802198,0.733333,0,0.733333,0.733333,1,0.96265,1,0.996766,1,1,1,1,1,1,1,1,0,0
1168,1510,"electricity_prices_ICON","wdbc",0.985032,0.419355,0.991309,0.466667,0.0814815,0,0.419355,0.866667,0,0.866667,0.866667,0.914729,0.851534,0,0.780846,1,1,1,1,1,1,1,1,0,0
1168,1509,"electricity_prices_ICON","walking-activity",0.74544,0.722222,0.929289,0.75,0.1,0,0.722222,0.318182,0,0.318182,0.318182,0.93308,0.938748,1,0.953731,1,1,1,1,1,1,1,1,0,0
1168,4544,"electricity_prices_ICON","GeographicalOriginalofMusic",0.972142,0.847458,0.99575,0.864407,0.111111,1,1,1,0,1,1,0.99924,0.996721,0,0.990547,1,1,1,1,1,1,1,1,0,0
1168,4552,"electricity_prices_ICON","BachChoralHarmony",0.850976,0.0555556,0.84221,0.875,0.867647,0.933333,0.937037,0.0933333,1,0.866667,0.852941,0.961366,0.980735,1,0.986816,1,1,1,1,1,1,1,1,0,0
1168,1499,"electricity_prices_ICON","seeds",0.994476,0.555556,0.98757,0.5625,0.015625,0,0.555556,0.8,0,0.8,0.8,0.990341,0.995943,1,0.996269,1,1,1,1,1,1,1,1,0,0
1168,1462,"electricity_prices_ICON","banknote-authentication",0.963908,0.722222,0.870069,0.75,0.1,0,0.722222,0.866667,0,0.866667,0.866667,0.99931,0.999138,1,0.999502,1,1,1,1,1,1,1,1,0,0
1168,1478,"electricity_prices_ICON","har",0.729074,0.967972,0.991323,0.971479,0.109527,0,0.967972,0.6,0,0.6,0.6,1,0.999582,1,0.999751,1,1,1,1,1,1,1,1,0,0
1168,1597,"electricity_prices_ICON","creditcard",0.866527,0.419355,0.77013,0.466667,0.0814815,0,0.419355,0.866667,0,0.866667,0.866667,0.770895,0.923749,0,0.957601,1,1,1,1,1,1,1,1,0,0
1168,1500,"electricity_prices_ICON","seismic-bumps",0.994476,0.555556,0.98757,0.5625,0.015625,0,0.555556,0.8,0,0.8,0.8,0.990341,0.995943,1,0.996269,1,1,1,1,1,1,1,1,0,0
1168,1514,"electricity_prices_ICON","micro-mass",0.99053,0.986165,0.999869,0.983984,0.136145,0,0.986165,0.333333,0,0.333333,0.333333,0.98332,0.98963,0,0.99716,1,1,1,1,1,1,1,1,0,0
1168,1472,"electricity_prices_ICON","energy-efficiency",0.979797,0.444444,0.963634,0.5,0.1,0.5,0.722222,0.6,1,0.594595,0.605263,0.796309,0.825471,0,0.832836,1,1,1,1,1,1,1,1,0,0
1168,1502,"electricity_prices_ICON","skin-segmentation",0.844877,0.777778,0.965528,0.8125,0.15625,0,0.777778,0.866667,0,0.866667,0.866667,0.824767,0.996671,1,0.966915,1,1,1,1,1,1,1,1,0,0
1168,1519,"electricity_prices_ICON","robot-failures-lp4",0.996922,0.802198,0.999391,0.822222,0.101235,0,0.802198,0.8,0,0.8,0.8,1,0.949787,1,0.996517,1,1,1,1,1,1,1,1,0,0
1168,1503,"electricity_prices_ICON","spoken-arabic-digit",0.855601,0.166667,0.879667,0.125,0.0476191,0,0.166667,0.333333,0,0.333333,0.333333,1,0.999086,1,0.999502,1,1,1,1,1,1,1,1,0,0
1168,1487,"electricity_prices_ICON","ozone-level-8hr",0.93334,0.753425,0.983563,0.777778,0.0987654,0,0.753425,0.866667,0,0.866667,0.866667,0.590855,0.0794473,1,0.604486,1,1,1,1,1,1,1,1,0,0
1168,1490,"electricity_prices_ICON","planning-relax",0.995212,0.277778,0.993371,0.25,0.0370371,0,0.277778,0.866667,0,0.866667,0.866667,1,1,0,1,1,1,1,1,1,1,1,1,0,0
1168,1511,"electricity_prices_ICON","wholesale-customers",0.988425,0.5,0.976851,0.5625,0.125,0.5,0.75,0.833333,1,0.866667,0.8,0.84732,0.661933,1,0.665,1,1,1,1,1,1,1,1,0,0
1168,4549,"electricity_prices_ICON","Buzzinsocialmedia_Twitter",0.934824,0.769231,0.71757,0.794872,0.111111,1,1,1,0,1,1,0.896976,0.933876,0,0.941791,1,1,1,1,1,1,1,1,0,0
1168,1518,"electricity_prices_ICON","robot-failures-lp3",0.998764,0.802198,0.999755,0.822222,0.101235,0,0.802198,0.733333,0,0.733333,0.733333,0.988165,0.974535,1,0.979353,1,1,1,1,1,1,1,1,0,0
1168,1471,"electricity_prices_ICON","eeg-eye-state",0.605935,0.166667,0.527122,0.125,0.0476191,0,0.166667,0.866667,0,0.866667,0.866667,0.832109,0.855798,1,0.134367,1,1,1,1,1,1,1,1,0,0
1168,1501,"electricity_prices_ICON","semeion",0.958094,0.929961,0.997065,0.9375,0.107639,0,0.929961,0.333333,0,0.333333,0.333333,0.999919,0.999819,0,0.999751,1,1,1,1,1,1,1,1,0,0
1168,4532,"electricity_prices_ICON","higgs",0.6123,0.37931,0.375372,0.448276,0.111111,1,1,1,0,1,1,0.999144,0.999626,0,0.999751,0,0.37931,0.996656,0.998703,0.5,0.80615,0.990975,0.996501,0,0
1168,4675,"electricity_prices_ICON","Physical_Activity_Recognition_Dataset_Using_Smartphone_Sensors",0.94101,0.388889,0.96395,0.4375,0.0795454,0,0.388889,0.6,0,0.6,0.6,0.987275,0.962518,1,0.964925,1,1,1,1,1,1,1,1,0,0
1168,1497,"electricity_prices_ICON","wall-robot-navigation",0.856474,0.28,0.896661,0.333333,0.0740741,0,0.28,0.733333,0,0.733333,0.733333,0.997183,0.999392,1,0.999254,1,1,1,1,1,1,1,1,0,0
1168,1557,"electricity_prices_ICON","abalone",0.890119,0.5,0.780239,0.5625,0.125,0.5,0.75,0.8,0,0.8,0.8,0.999606,0.999652,0,0.999751,1,1,1,1,1,1,1,1,0,0
1168,1477,"electricity_prices_ICON","gas-drift-different-concentrations",0.634082,0.861538,0.949334,0.875969,0.104221,0,0.861538,0.6,0,0.6,0.6,0.738455,0.86144,1,0.929892,1,1,1,1,1,1,1,1,0,0
1168,1515,"electricity_prices_ICON","micro-mass",0.984979,0.986165,0.999792,0.983984,0.136145,0,0.986165,0.25,0,0.25,0.25,0.988536,0.992518,0,0.998143,1,1,1,1,1,1,1,1,0,0
1168,1495,"electricity_prices_ICON","qualitative-bankruptcy",0.993423,0.611111,0.983089,1,1,0.857143,0.944444,0.809524,1,0.866667,0.8,1,1,0,1,1,1,1,1,1,1,1,1,0,0
1168,1476,"electricity_prices_ICON","gas-drift",0.634082,0.860465,0.948942,0.875,0.104167,0,0.860465,0.6,0,0.6,0.6,0.740369,0.861937,1,0.929892,1,1,1,1,1,1,1,1,0,0
1168,1525,"electricity_prices_ICON","wall-robot-navigation",0.856474,0.833333,0.138844,0.875,0.25,0,0.833333,0.733333,0,0.733333,0.733333,0.99862,1,1,0.999751,1,1,1,1,1,1,1,1,0,0
1168,1520,"electricity_prices_ICON","robot-failures-lp5",0.995686,0.802198,0.999147,0.822222,0.101235,0,0.802198,0.666667,0,0.666667,0.666667,1,0.970584,1,0.998259,1,1,1,1,1,1,1,1,0,0
1168,1590,"electricity_prices_ICON","adult",0.221694,0.166667,0.351412,0.625,0.55,0.888889,0.907407,0.251852,1,0.866667,0.634146,0.977223,0.981616,1,0.978805,0.666667,0.6,0.893556,0.863237,0.997666,0.997002,0.920211,0.897484,0,0
1168,1466,"electricity_prices_ICON","cardiotocography",0.944073,0.5,0.972037,0.542857,0.0857143,0,0.5,0.333333,0,0.333333,0.333333,0.853546,0.759393,0,0.576368,1,1,1,1,1,1,1,1,0,0
1168,1464,"electricity_prices_ICON","blood-transfusion-service-center",0.980323,0.722222,0.929163,0.75,0.1,0,0.722222,0.866667,0,0.866667,0.866667,0.507071,0.545352,1,0.656965,1,1,1,1,1,1,1,1,0,0
1168,1523,"electricity_prices_ICON","vertebra-column",0.991845,0.611111,0.97903,0.625,0.0357142,0,0.611111,0.8,0,0.8,0.8,0.927101,0.974973,1,0.970647,1,1,1,1,1,1,1,1,0,0
1168,1483,"electricity_prices_ICON","ldpa",0.769416,0.555556,0.897518,0.6875,0.296875,0.666667,0.851852,0.555556,1,0.733333,0.266667,0.991182,0.819994,1,0.951231,1,1,1,1,1,1,1,1,0,0
1168,1504,"electricity_prices_ICON","steel-plates-fault",0.94894,0.470588,0.972968,0.515152,0.0841751,0,0.470588,0.866667,0,0.866667,0.866667,0.993191,0.996705,0,0.997565,1,1,1,1,1,1,1,1,0,0
1168,1526,"electricity_prices_ICON","wall-robot-navigation",0.856474,0.722222,0.483306,0.75,0.1,0,0.722222,0.733333,0,0.733333,0.733333,0.998275,0.999666,1,0.999502,1,1,1,1,1,1,1,1,0,0
